state,date,confirmed,deaths,cured,daily_new_cases,totalsamples,positive,positive_test_rate,total_doses_administered,population,vaccination_rate,case_fatality_rate,risk_level
Bihar,2021-06-20,719400,9543,706461,349,32097259,90553,0.28,13680378,124799926,10.96,1.33,Low Risk
Bihar,2021-06-21,719694,9550,706955,294,32183413,90553,0.28,14235058,124799926,11.41,1.33,Low Risk
Bihar,2021-06-22,719939,9557,707365,245,32290057,90553,0.28,14642396,124799926,11.73,1.33,Low Risk
Bihar,2021-06-23,720207,9563,707833,268,32396709,90553,0.28,14978417,124799926,12.00,1.33,Low Risk
Bihar,2021-06-24,720505,9569,708231,298,32503876,90553,0.28,15264572,124799926,12.23,1.33,Low Risk
Bihar,2021-06-25,720717,9573,708586,212,32612574,90553,0.28,15512516,124799926,12.43,1.33,Low Risk
Bihar,2021-06-26,720924,9576,708951,207,32715648,90553,0.28,15683198,124799926,12.57,1.33,Low Risk
Bihar,2021-06-27,721114,9578,709286,190,32815669,90553,0.28,15744915,124799926,12.62,1.33,Low Risk
Bihar,2021-06-28,721299,9579,709578,185,32900668,90553,0.28,15802730,124799926,12.66,1.33,Low Risk
Bihar,2021-06-29,721464,9583,709908,165,33001019,90553,0.27,15856079,124799926,12.71,1.33,Low Risk
Bihar,2021-06-30,721654,9584,710238,190,33206104,90553,0.27,15899022,124799926,12.74,1.33,Low Risk
Bihar,2021-07-01,721914,9588,710569,260,33334290,90553,0.27,16116113,124799926,12.91,1.33,Low Risk
Bihar,2021-07-02,722101,9592,710793,187,33456334,90553,0.27,16716028,124799926,13.39,1.33,Low Risk
Bihar,2021-07-03,722282,9594,710995,181,33567148,90553,0.27,17118573,124799926,13.72,1.33,Low Risk
Bihar,2021-07-04,722418,9599,711279,136,33676783,90553,0.27,17255736,124799926,13.83,1.33,Low Risk
Bihar,2021-07-05,722527,9601,711490,109,33768662,90553,0.27,17384095,124799926,13.93,1.33,Low Risk
Bihar,2021-07-06,722603,9606,711692,76,33875754,90553,0.27,17526845,124799926,14.04,1.33,Low Risk
Bihar,2021-07-07,722746,9612,711913,143,34000869,90553,0.27,17610100,124799926,14.11,1.33,Low Risk
Bihar,2021-07-08,722850,9612,712055,104,34131349,90553,0.27,18063158,124799926,14.47,1.33,Low Risk
Bihar,2021-07-09,722965,9614,712210,115,34260265,90553,0.26,18380464,124799926,14.73,1.33,Low Risk
Bihar,2021-07-10,723060,9614,712427,95,34391349,90553,0.26,18555157,124799926,14.87,1.33,Low Risk
Bihar,2021-07-11,723147,9618,712663,87,34515417,90553,0.26,18592326,124799926,14.90,1.33,Low Risk
Bihar,2021-07-12,723283,9618,712820,136,34617500,90553,0.26,18943852,124799926,15.18,1.33,Low Risk
Bihar,2021-07-13,723355,9619,712947,72,34739596,90553,0.26,19094504,124799926,15.30,1.33,Low Risk
Bihar,2021-07-14,723457,9619,713055,102,34862415,90553,0.26,19302470,124799926,15.47,1.33,Low Risk
Bihar,2021-07-15,723570,9621,713163,113,34982491,90553,0.26,19783157,124799926,15.85,1.33,Low Risk
Bihar,2021-07-16,723695,9625,713273,125,35117677,90553,0.26,20092154,124799926,16.10,1.33,Low Risk
Bihar,2021-07-17,723785,9626,713377,90,35250772,90553,0.26,20663069,124799926,16.56,1.33,Low Risk
Bihar,2021-07-18,723864,9627,713482,79,35390961,90553,0.26,20914922,124799926,16.76,1.33,Low Risk
Bihar,2021-07-19,723945,9629,713591,81,35521655,90553,0.25,21339603,124799926,17.10,1.33,Low Risk
Bihar,2021-07-20,723999,9630,713689,54,35662350,90553,0.25,21518602,124799926,17.24,1.33,Low Risk
Bihar,2021-07-21,724081,9632,713815,82,35822477,90553,0.25,21549709,124799926,17.27,1.33,Low Risk
Bihar,2021-07-22,724169,9635,713944,88,35977625,90553,0.25,21652372,124799926,17.35,1.33,Low Risk
Bihar,2021-07-23,724230,9635,713998,61,36144297,90553,0.25,21715582,124799926,17.40,1.33,Low Risk
Bihar,2021-07-24,724315,9635,714098,85,36305828,90553,0.25,22055218,124799926,17.67,1.33,Low Risk
Bihar,2021-07-25,724390,9637,714223,75,36468100,90553,0.25,22521082,124799926,18.05,1.33,Low Risk
Bihar,2021-07-26,724471,9639,714330,81,36589389,90553,0.25,22873038,124799926,18.33,1.33,Low Risk
Bihar,2021-07-27,724530,9639,714423,59,36740585,90553,0.25,23113597,124799926,18.52,1.33,Low Risk
Bihar,2021-07-28,724597,9639,714474,67,36894903,90553,0.25,23270179,124799926,18.65,1.33,Low Risk
Bihar,2021-07-29,724673,9639,714554,76,37038561,90553,0.24,23662515,124799926,18.96,1.33,Low Risk
Bihar,2021-07-30,724719,9642,714596,46,37190730,90553,0.24,23969818,124799926,19.21,1.33,Low Risk
Bihar,2021-07-31,724791,9643,714690,72,37351795,90553,0.24,24442464,124799926,19.59,1.33,Low Risk
Bihar,2021-08-01,724835,9643,714735,44,37498366,90553,0.24,24699839,124799926,19.79,1.33,Low Risk
Bihar,2021-08-02,724880,9644,714801,45,37609955,90553,0.24,24886946,124799926,19.94,1.33,Low Risk
Bihar,2021-08-03,724917,9644,714872,37,37745573,90553,0.24,24997957,124799926,20.03,1.33,Low Risk
Bihar,2021-08-04,724977,9644,714949,60,37923074,90553,0.24,25401755,124799926,20.35,1.33,Low Risk
Bihar,2021-08-05,725023,9646,715011,46,38091633,90553,0.24,26174182,124799926,20.97,1.33,Low Risk
Bihar,2021-08-06,725067,9646,715056,44,38228661,90553,0.24,26793524,124799926,21.47,1.33,Low Risk
Bihar,2021-08-07,725122,9646,715119,55,38385764,90553,0.24,27345184,124799926,21.91,1.33,Low Risk
Bihar,2021-08-08,725158,9646,715191,36,38529615,90553,0.24,27628084,124799926,22.14,1.33,Low Risk
Bihar,2021-08-09,725192,9646,715236,34,38664314,90553,0.23,27834939,124799926,22.30,1.33,Low Risk
Bihar,2021-08-10,725235,9646,715303,43,38820518,90553,0.23,27834939,124799926,22.30,1.33,Low Risk
Bihar,2021-08-11,725279,9646,715352,44,38820518,90553,0.23,27834939,124799926,22.30,1.33,Low Risk
Chandigarh,2020-03-19,1,0,0,1,,,0,,1158473,,0.00,Low Risk
Chandigarh,2020-03-20,1,0,0,0,,,0,,1158473,,0.00,Low Risk
Chandigarh,2020-03-21,1,0,0,0,,,0,,1158473,,0.00,Low Risk
Chandigarh,2020-03-22,5,0,0,4,,,0,,1158473,,0.00,Low Risk
Chandigarh,2020-03-23,6,0,0,1,,,0,,1158473,,0.00,Low Risk
Chandigarh,2020-03-24,7,0,0,1,,,0,,1158473,,0.00,Low Risk
Chandigarh,2020-03-25,7,0,0,0,,,0,,1158473,,0.00,Low Risk
Chandigarh,2020-03-26,7,0,0,0,,,0,,1158473,,0.00,Low Risk
Chandigarh,2020-03-27,7,0,0,0,,,0,,1158473,,0.00,Low Risk
Chandigarh,2020-03-28,8,0,0,1,,,0,,1158473,,0.00,Low Risk
Chandigarh,2020-03-29,8,0,0,0,,,0,,1158473,,0.00,Low Risk
Chandigarh,2020-03-30,8,0,0,0,,,0,,1158473,,0.00,Low Risk
Chandigarh,2020-03-31,13,0,0,5,,,0,,1158473,,0.00,Low Risk
Chandigarh,2020-04-01,16,0,0,3,,,0,,1158473,,0.00,Low Risk
Chandigarh,2020-04-02,16,0,0,0,124,18,14.52,,1158473,,0.00,Medium Risk
Chandigarh,2020-04-03,18,0,0,2,124,18,14.52,,1158473,,0.00,Medium Risk
Chandigarh,2020-04-04,18,0,0,0,124,18,14.52,,1158473,,0.00,Medium Risk
Chandigarh,2020-04-05,18,0,0,0,124,18,14.52,,1158473,,0.00,Medium Risk
Chandigarh,2020-04-06,18,0,0,0,124,18,14.52,,1158473,,0.00,Medium Risk
Chandigarh,2020-04-07,18,0,7,0,124,18,14.52,,1158473,,0.00,Medium Risk
Chandigarh,2020-04-08,18,0,7,0,184,18,9.78,,1158473,,0.00,Low Risk
Chandigarh,2020-04-09,18,0,7,0,184,18,9.78,,1158473,,0.00,Low Risk
Chandigarh,2020-04-10,18,0,7,0,223,19,8.52,,1158473,,0.00,Low Risk
Chandigarh,2020-04-11,18,0,7,0,264,19,7.20,,1158473,,0.00,Low Risk
Chandigarh,2020-04-12,19,0,7,1,279,21,7.53,,1158473,,0.00,Low Risk
Chandigarh,2020-04-13,21,0,7,2,296,21,7.09,,1158473,,0.00,Low Risk
Chandigarh,2020-04-14,21,0,7,0,309,21,6.80,,1158473,,0.00,Low Risk
Chandigarh,2020-04-15,21,0,7,0,317,21,6.62,,1158473,,0.00,Low Risk
Chandigarh,2020-04-16,21,0,7,0,337,21,6.23,,1158473,,0.00,Low Risk
Chandigarh,2020-04-17,21,0,9,0,358,21,5.87,,1158473,,0.00,Low Risk
Chandigarh,2020-04-18,21,0,9,0,381,23,6.04,,1158473,,0.00,Low Risk
Chandigarh,2020-04-19,23,0,10,2,430,26,6.05,,1158473,,0.00,Low Risk
Chandigarh,2020-04-20,26,0,13,3,453,26,5.74,,1158473,,0.00,Low Risk
Chandigarh,2020-04-21,26,0,13,0,497,27,5.43,,1158473,,0.00,Low Risk
Chandigarh,2020-04-22,27,0,14,1,529,27,5.10,,1158473,,0.00,Low Risk
Chandigarh,2020-04-23,27,0,14,0,599,27,4.51,,1158473,,0.00,Low Risk
Chandigarh,2020-04-24,27,0,14,0,638,27,4.23,,1158473,,0.00,Low Risk
Chandigarh,2020-04-25,28,0,15,1,734,28,3.81,,1158473,,0.00,Low Risk
Chandigarh,2020-04-26,30,0,17,2,756,30,3.97,,1158473,,0.00,Low Risk
Chandigarh,2020-04-27,30,0,17,0,843,40,4.74,,1158473,,0.00,Low Risk
Chandigarh,2020-04-28,40,0,17,10,924,56,6.06,,1158473,,0.00,Low Risk
Chandigarh,2020-04-29,56,0,17,16,1012,67,6.62,,1158473,,0.00,Low Risk
Chandigarh,2020-04-30,56,0,17,0,1147,74,6.45,,1158473,,0.00,Low Risk
Chandigarh,2020-05-01,56,0,17,0,1252,88,7.03,,1158473,,0.00,Low Risk
Chandigarh,2020-05-02,88,0,17,32,1462,94,6.43,,1158473,,0.00,Low Risk
Chandigarh,2020-05-03,94,0,19,6,1616,97,6.00,,1158473,,0.00,Low Risk
Chandigarh,2020-05-04,94,0,19,0,1678,102,6.08,,1158473,,0.00,Low Risk
Chandigarh,2020-05-05,102,1,21,8,1713,115,6.71,,1158473,,0.98,Low Risk
Chandigarh,2020-05-06,111,1,21,9,1785,120,6.72,,1158473,,0.90,Low Risk
Chandigarh,2020-05-07,120,1,21,9,1845,129,6.99,,1158473,,0.83,Low Risk
Chandigarh,2020-05-08,135,1,21,15,1913,146,7.63,,1158473,,0.74,Low Risk
Chandigarh,2020-05-09,150,1,21,15,2055,169,8.22,,1158473,,0.67,Low Risk
Chandigarh,2020-05-10,169,2,24,19,2142,173,8.08,,1158473,,1.18,Low Risk
Chandigarh,2020-05-11,169,2,24,0,2177,173,7.95,,1158473,,1.18,Low Risk
Chandigarh,2020-05-12,174,2,24,5,2276,187,8.22,,1158473,,1.15,Low Risk
Chandigarh,2020-05-13,187,3,28,13,2420,189,7.81,,1158473,,1.60,Low Risk
Chandigarh,2020-05-14,187,3,28,0,2505,191,7.62,,1158473,,1.60,Low Risk
Chandigarh,2020-05-15,191,3,37,4,2586,191,7.39,,1158473,,1.57,Low Risk
Chandigarh,2020-05-16,191,3,37,0,2718,191,7.03,,1158473,,1.57,Low Risk
Chandigarh,2020-05-17,191,3,51,0,2812,191,6.79,,1158473,,1.57,Low Risk
Chandigarh,2020-05-18,191,3,51,0,2892,196,6.78,,1158473,,1.57,Low Risk
Chandigarh,2020-05-19,196,3,54,5,3031,199,6.57,,1158473,,1.53,Low Risk
Chandigarh,2020-05-20,200,3,57,4,3031,199,6.57,,1158473,,1.50,Low Risk
Chandigarh,2020-05-21,202,3,57,2,3369,216,6.41,,1158473,,1.49,Low Risk
Chandigarh,2020-05-22,217,3,139,15,3531,219,6.20,,1158473,,1.38,Low Risk
Chandigarh,2020-05-23,218,3,178,1,3749,225,6.00,,1158473,,1.38,Low Risk
Chandigarh,2020-05-24,225,3,179,7,3904,238,6.10,,1158473,,1.33,Low Risk
Chandigarh,2020-05-25,238,3,186,13,4089,266,6.51,,1158473,,1.26,Low Risk
Chandigarh,2020-05-26,238,3,186,0,4207,278,6.61,,1158473,,1.26,Low Risk
Chandigarh,2020-05-27,266,4,187,28,4332,279,6.44,,1158473,,1.50,Low Risk
Chandigarh,2020-05-28,279,4,187,13,4467,289,6.47,,1158473,,1.43,Low Risk
Chandigarh,2020-05-29,288,4,189,9,4543,289,6.36,,1158473,,1.39,Low Risk
Chandigarh,2020-05-30,289,4,189,1,4654,289,6.21,,1158473,,1.38,Low Risk
Chandigarh,2020-05-31,289,4,189,0,4785,293,6.12,,1158473,,1.38,Low Risk
Chandigarh,2020-06-01,293,4,199,4,4816,294,6.10,,1158473,,1.37,Low Risk
Chandigarh,2020-06-02,294,4,199,1,4902,301,6.14,,1158473,,1.36,Low Risk
Chandigarh,2020-06-03,301,5,214,7,4977,301,6.05,,1158473,,1.66,Low Risk
Chandigarh,2020-06-04,301,5,214,0,5059,302,5.97,,1158473,,1.66,Low Risk
Chandigarh,2020-06-05,301,5,214,0,5121,309,6.03,,1158473,,1.66,Low Risk
Chandigarh,2020-06-06,304,5,222,3,5237,309,5.90,,1158473,,1.64,Low Risk
Chandigarh,2020-06-07,309,5,273,5,5312,314,5.91,,1158473,,1.62,Low Risk
Chandigarh,2020-06-08,314,5,273,5,5385,318,5.91,,1158473,,1.59,Low Risk
Chandigarh,2020-06-09,317,5,273,3,5385,318,5.91,,1158473,,1.58,Low Risk
Chandigarh,2020-06-10,323,5,286,6,5532,328,5.93,,1158473,,1.55,Low Risk
Chandigarh,2020-06-11,327,5,286,4,5636,332,5.89,,1158473,,1.53,Low Risk
Chandigarh,2020-06-12,332,5,286,5,5708,334,5.85,,1158473,,1.51,Low Risk
Chandigarh,2020-06-13,334,5,286,2,5839,345,5.91,,1158473,,1.50,Low Risk
Chandigarh,2020-06-14,345,5,286,11,5937,350,5.90,,1158473,,1.45,Low Risk
Chandigarh,2020-06-15,352,5,293,7,6027,357,5.92,,1158473,,1.42,Low Risk
Chandigarh,2020-06-16,354,6,296,2,6115,358,5.85,,1158473,,1.69,Low Risk
Chandigarh,2020-06-17,358,6,302,4,6233,368,5.90,,1158473,,1.68,Low Risk
Chandigarh,2020-06-18,368,6,303,10,6315,373,5.91,,1158473,,1.63,Low Risk
Chandigarh,2020-06-19,374,6,306,6,6438,375,5.82,,1158473,,1.60,Low Risk
Chandigarh,2020-06-20,381,6,315,7,6578,390,5.93,,1158473,,1.57,Low Risk
Chandigarh,2020-06-21,404,6,316,23,6677,404,6.05,,1158473,,1.49,Low Risk
Chandigarh,2020-06-22,406,6,316,2,6745,410,6.08,,1158473,,1.48,Low Risk
Chandigarh,2020-06-23,411,6,322,5,6840,415,6.07,,1158473,,1.46,Low Risk
Chandigarh,2020-06-24,418,6,322,7,6981,420,6.02,,1158473,,1.44,Low Risk
Chandigarh,2020-06-25,420,6,323,2,7072,423,5.98,,1158473,,1.43,Low Risk
Chandigarh,2020-06-26,423,6,329,3,7201,424,5.89,,1158473,,1.42,Low Risk
Chandigarh,2020-06-27,425,6,335,2,7342,427,5.82,,1158473,,1.41,Low Risk
Chandigarh,2020-06-28,428,6,335,3,7455,429,5.75,,1158473,,1.40,Low Risk
Chandigarh,2020-06-29,429,6,336,1,7548,434,5.75,,1158473,,1.40,Low Risk
Chandigarh,2020-06-30,435,6,349,6,7689,440,5.72,,1158473,,1.38,Low Risk
Chandigarh,2020-07-01,440,6,364,5,7792,446,5.72,,1158473,,1.36,Low Risk
Chandigarh,2020-07-02,446,6,367,6,7938,450,5.67,,1158473,,1.35,Low Risk
Chandigarh,2020-07-03,450,6,389,4,8074,454,5.62,,1158473,,1.33,Low Risk
Chandigarh,2020-07-04,457,6,393,7,8209,459,5.59,,1158473,,1.31,Low Risk
Chandigarh,2020-07-05,460,6,395,3,8419,466,5.54,,1158473,,1.30,Low Risk
Chandigarh,2020-07-06,466,6,395,6,8528,487,5.71,,1158473,,1.29,Low Risk
Chandigarh,2020-07-07,489,6,401,23,8669,492,5.68,,1158473,,1.23,Low Risk
Chandigarh,2020-07-08,494,7,401,5,8833,507,5.74,,1158473,,1.42,Low Risk
Chandigarh,2020-07-09,513,7,402,19,9096,523,5.75,,1158473,,1.36,Low Risk
Chandigarh,2020-07-10,523,7,403,10,9253,536,5.79,,1158473,,1.34,Low Risk
Chandigarh,2020-07-11,539,7,408,16,9405,549,5.84,,1158473,,1.30,Low Risk
Chandigarh,2020-07-12,555,7,413,16,9571,559,5.84,,1158473,,1.26,Low Risk
Chandigarh,2020-07-13,559,8,417,4,9722,588,6.05,,1158473,,1.43,Low Risk
Chandigarh,2020-07-14,588,8,423,29,9834,600,6.10,,1158473,,1.36,Low Risk
Chandigarh,2020-07-15,600,10,446,12,10050,619,6.16,,1158473,,1.67,Low Risk
Chandigarh,2020-07-16,625,11,459,25,10244,635,6.20,,1158473,,1.76,Low Risk
Chandigarh,2020-07-17,651,11,476,26,10457,660,6.31,,1158473,,1.69,Low Risk
Chandigarh,2020-07-18,660,11,480,9,10773,691,6.41,,1158473,,1.67,Low Risk
Chandigarh,2020-07-19,700,12,485,40,10959,717,6.54,,1158473,,1.71,Low Risk
Chandigarh,2020-07-20,717,12,488,17,11075,739,6.67,,1158473,,1.67,Low Risk
Chandigarh,2020-07-21,737,12,518,20,11271,751,6.66,,1158473,,1.63,Low Risk
Chandigarh,2020-07-22,751,12,518,14,11547,780,6.76,,1158473,,1.60,Low Risk
Chandigarh,2020-07-23,793,13,526,42,11780,800,6.79,,1158473,,1.64,Low Risk
Chandigarh,2020-07-24,800,13,531,7,12030,823,6.84,,1158473,,1.63,Low Risk
Chandigarh,2020-07-25,823,13,535,23,12358,852,6.89,,1158473,,1.58,Low Risk
Chandigarh,2020-07-26,852,13,555,29,12608,887,7.04,,1158473,,1.53,Low Risk
Chandigarh,2020-07-27,887,13,572,35,12786,910,7.12,,1158473,,1.47,Low Risk
Chandigarh,2020-07-28,910,14,575,23,13069,934,7.15,,1158473,,1.54,Low Risk
Chandigarh,2020-07-29,934,14,599,24,13327,978,7.34,,1158473,,1.50,Low Risk
Chandigarh,2020-07-30,978,14,611,44,13683,1016,7.43,,1158473,,1.43,Low Risk
Chandigarh,2020-07-31,1016,14,647,38,13959,1051,7.53,,1158473,,1.38,Low Risk
Chandigarh,2020-08-01,1051,15,667,35,14239,1079,7.58,,1158473,,1.43,Low Risk
Chandigarh,2020-08-02,1079,18,683,28,14493,1117,7.71,,1158473,,1.67,Low Risk
Chandigarh,2020-08-03,1117,19,698,38,14778,1159,7.84,,1158473,,1.70,Low Risk
Chandigarh,2020-08-04,1159,19,706,42,15116,1206,7.98,,1158473,,1.64,Low Risk
Chandigarh,2020-08-05,1206,20,715,47,15611,1270,8.14,,1158473,,1.66,Low Risk
Chandigarh,2020-08-06,1270,20,715,64,16034,1327,8.28,,1158473,,1.57,Low Risk
Chandigarh,2020-08-07,1327,20,777,57,16596,1374,8.28,,1158473,,1.51,Low Risk
Chandigarh,2020-08-08,1374,23,820,47,17067,1426,8.36,,1158473,,1.67,Low Risk
Chandigarh,2020-08-09,1426,24,872,52,17510,1515,8.65,,1158473,,1.68,Low Risk
Chandigarh,2020-08-10,1515,25,904,89,17928,1595,8.90,,1158473,,1.65,Low Risk
Chandigarh,2020-08-11,1595,25,1004,80,18625,1595,8.56,,1158473,,1.57,Low Risk
Chandigarh,2020-08-12,1670,26,1015,75,19141,1595,8.33,,1158473,,1.56,Low Risk
Chandigarh,2020-08-13,1751,26,1023,81,19593,1842,9.40,,1158473,,1.48,Low Risk
Chandigarh,2020-08-14,1842,27,1076,91,20060,1928,9.61,,1158473,,1.47,Low Risk
Chandigarh,2020-08-15,1928,28,1091,86,20520,2009,9.79,,1158473,,1.45,Low Risk
Chandigarh,2020-08-16,2009,28,1118,81,21060,2009,9.54,,1158473,,1.39,Low Risk
Chandigarh,2020-08-17,2102,29,1137,93,21563,2009,9.32,,1158473,,1.38,Low Risk
Chandigarh,2020-08-18,2216,30,1183,114,22198,2305,10.38,,1158473,,1.35,Medium Risk
Chandigarh,2020-08-19,2305,30,1243,89,22730,2305,10.14,,1158473,,1.30,Medium Risk
Chandigarh,2020-08-20,2396,31,1351,91,23374,2305,9.86,,1158473,,1.29,Low Risk
Chandigarh,2020-08-21,2515,31,1390,119,24064,2305,9.58,,1158473,,1.23,Low Risk
Chandigarh,2020-08-22,2631,33,1426,116,24693,2305,9.33,,1158473,,1.25,Low Risk
Chandigarh,2020-08-23,2776,33,1471,145,25203,2305,9.15,,1158473,,1.19,Low Risk
Chandigarh,2020-08-24,2918,37,1492,142,25645,2305,8.99,,1158473,,1.27,Low Risk
Chandigarh,2020-08-25,3035,37,1646,117,26348,2305,8.75,,1158473,,1.22,Low Risk
Chandigarh,2020-08-26,3209,40,1713,174,27076,2305,8.51,,1158473,,1.25,Low Risk
Chandigarh,2020-08-27,3376,41,1796,167,27567,2305,8.36,,1158473,,1.21,Low Risk
Chandigarh,2020-08-28,3564,43,1977,188,28337,2305,8.13,,1158473,,1.21,Low Risk
Chandigarh,2020-08-29,3724,45,2107,160,29118,2305,7.92,,1158473,,1.21,Low Risk
Chandigarh,2020-08-30,3985,45,2248,261,29864,2305,7.72,,1158473,,1.13,Low Risk
Chandigarh,2020-08-31,4155,52,2296,170,30377,2305,7.59,,1158473,,1.25,Low Risk
Chandigarh,2020-09-01,4346,56,2431,191,31268,2305,7.37,,1158473,,1.29,Low Risk
Chandigarh,2020-09-02,4550,57,2551,204,32134,2305,7.17,,1158473,,1.25,Low Risk
Chandigarh,2020-09-03,4789,59,2670,239,33007,2305,6.98,,1158473,,1.23,Low Risk
Chandigarh,2020-09-04,5065,63,2883,276,33572,2305,6.87,,1158473,,1.24,Low Risk
Chandigarh,2020-09-05,5268,68,3105,203,34369,2305,6.71,,1158473,,1.29,Low Risk
Chandigarh,2020-09-06,5502,69,3290,234,35288,2305,6.53,,1158473,,1.25,Low Risk
Chandigarh,2020-09-07,5763,71,3439,261,36079,2305,6.39,,1158473,,1.23,Low Risk
Chandigarh,2020-09-08,5995,74,3734,232,37070,2305,6.22,,1158473,,1.23,Low Risk
Chandigarh,2020-09-09,6372,78,3960,377,41440,2305,5.56,,1158473,,1.22,Low Risk
Chandigarh,2020-09-10,6704,80,4140,332,43701,2305,5.27,,1158473,,1.19,Low Risk
Chandigarh,2020-09-11,6987,83,4331,283,45336,2305,5.08,,1158473,,1.19,Low Risk
Chandigarh,2020-09-12,7292,86,4600,305,47306,2305,4.87,,1158473,,1.18,Low Risk
Chandigarh,2020-09-13,7542,92,4864,250,49451,2305,4.66,,1158473,,1.22,Low Risk
Chandigarh,2020-09-14,7991,93,5170,449,51718,2305,4.46,,1158473,,1.16,Low Risk
Chandigarh,2020-09-15,8245,98,5300,254,54371,2305,4.24,,1158473,,1.19,Low Risk
Chandigarh,2020-09-16,8592,99,5502,347,56490,2305,4.08,,1158473,,1.15,Low Risk
Chandigarh,2020-09-17,8958,104,5683,366,57679,2305,4.00,,1158473,,1.16,Low Risk
Chandigarh,2020-09-18,9256,109,6062,298,58937,2305,3.91,,1158473,,1.18,Low Risk
Chandigarh,2020-09-19,9506,113,6415,250,60311,2305,3.82,,1158473,,1.19,Low Risk
Chandigarh,2020-09-20,9796,119,6766,290,62834,2305,3.67,,1158473,,1.21,Low Risk
Chandigarh,2020-09-21,10082,123,7138,286,64625,2305,3.57,,1158473,,1.22,Low Risk
Chandigarh,2020-09-22,10298,126,7411,216,67020,2305,3.44,,1158473,,1.22,Low Risk
Chandigarh,2020-09-23,10546,130,7794,248,68270,2305,3.38,,1158473,,1.23,Low Risk
Chandigarh,2020-09-24,10726,140,8049,180,69528,2305,3.32,,1158473,,1.31,Low Risk
Chandigarh,2020-09-25,10968,144,8342,242,71009,2305,3.25,,1158473,,1.31,Low Risk
Chandigarh,2020-09-26,11212,145,8677,244,72652,2305,3.17,,1158473,,1.29,Low Risk
Chandigarh,2020-09-27,11380,145,8937,168,74415,2305,3.10,,1158473,,1.27,Low Risk
Chandigarh,2020-09-28,11553,147,9103,173,75896,2305,3.04,,1158473,,1.27,Low Risk
Chandigarh,2020-09-29,11678,153,9325,125,76721,2305,3.00,,1158473,,1.31,Low Risk
Chandigarh,2020-09-30,11816,158,9598,138,77489,2305,2.97,,1158473,,1.34,Low Risk
Chandigarh,2020-10-01,11938,162,9813,122,78390,2305,2.94,,1158473,,1.36,Low Risk
Chandigarh,2020-10-02,12057,164,10009,119,79351,2305,2.90,,1158473,,1.36,Low Risk
Chandigarh,2020-10-03,12212,169,10162,155,80300,2305,2.87,,1158473,,1.38,Low Risk
Chandigarh,2020-10-04,12360,172,10396,148,81066,2305,2.84,,1158473,,1.39,Low Risk
Chandigarh,2020-10-05,12445,174,10598,85,81671,2305,2.82,,1158473,,1.40,Low Risk
Chandigarh,2020-10-06,12578,177,10797,133,82586,2305,2.79,,1158473,,1.41,Low Risk
Chandigarh,2020-10-07,12707,180,11035,129,83413,2305,2.76,,1158473,,1.42,Low Risk
Chandigarh,2020-10-08,12820,182,11190,113,84167,2305,2.74,,1158473,,1.42,Low Risk
Chandigarh,2020-10-09,12922,186,11344,102,85187,2305,2.71,,1158473,,1.44,Low Risk
Chandigarh,2020-10-10,12985,188,11505,63,86201,2305,2.67,,1158473,,1.45,Low Risk
Chandigarh,2020-10-11,13081,190,11662,96,87485,2305,2.63,,1158473,,1.45,Low Risk
Chandigarh,2020-10-12,13162,191,11787,81,88819,2305,2.60,,1158473,,1.45,Low Risk
Chandigarh,2020-10-13,13260,192,11898,98,89969,2305,2.56,,1158473,,1.45,Low Risk
Chandigarh,2020-10-14,13331,197,12007,71,91177,2305,2.53,,1158473,,1.48,Low Risk
Chandigarh,2020-10-15,13403,199,12119,72,92198,2305,2.50,,1158473,,1.48,Low Risk
Chandigarh,2020-10-16,13477,201,12232,74,93420,2305,2.47,,1158473,,1.49,Low Risk
Chandigarh,2020-10-17,13532,206,12352,55,94462,2305,2.44,,1158473,,1.52,Low Risk
Chandigarh,2020-10-18,13582,207,12460,50,95022,2305,2.43,,1158473,,1.52,Low Risk
Chandigarh,2020-10-19,13646,208,12554,64,95776,2305,2.41,,1158473,,1.52,Low Risk
Chandigarh,2020-10-20,13686,208,12617,40,96707,2305,2.38,,1158473,,1.52,Low Risk
Chandigarh,2020-10-21,13743,209,12724,57,97841,2305,2.36,,1158473,,1.52,Low Risk
Chandigarh,2020-10-22,13795,209,12842,52,98981,2305,2.33,,1158473,,1.52,Low Risk
Chandigarh,2020-10-23,13848,212,12924,53,100045,2305,2.30,,1158473,,1.53,Low Risk
Chandigarh,2020-10-24,13920,214,13009,72,100797,2305,2.29,,1158473,,1.54,Low Risk
Chandigarh,2020-10-25,13977,216,13087,57,101219,2305,2.28,,1158473,,1.55,Low Risk
Chandigarh,2020-10-26,14038,218,13167,61,101778,2305,2.26,,1158473,,1.55,Low Risk
Chandigarh,2020-10-27,14085,222,13230,47,102933,2305,2.24,,1158473,,1.58,Low Risk
Chandigarh,2020-10-28,14152,223,13279,67,104136,2305,2.21,,1158473,,1.58,Low Risk
Chandigarh,2020-10-29,14212,224,13359,60,105409,2305,2.19,,1158473,,1.58,Low Risk
Chandigarh,2020-10-30,14292,225,13402,80,106090,2305,2.17,,1158473,,1.57,Low Risk
Chandigarh,2020-10-31,14351,225,13469,59,107015,2305,2.15,,1158473,,1.57,Low Risk
Chandigarh,2020-11-01,14418,226,13551,67,107851,2305,2.14,,1158473,,1.57,Low Risk
Chandigarh,2020-11-02,14476,226,13632,58,108911,2305,2.12,,1158473,,1.56,Low Risk
