state,record_date,sessions,sites,total_doses,first_dose,second_dose,male_doses,female_doses,transgender_doses,covaxin_doses,covishield_doses,sputnik_v_doses,aefi,doses_18_44,doses_45_60,doses_60_plus,ind_vax_18_44,ind_vax_45_60,ind_vax_60_plus,male_ind_vax,female_ind_vax,transgender_ind_vax,total_ind_vax
Lakshadweep,2021-03-03,69,13,1931,1824,107,1410,414,0,4,1820,0,0,0,0,0,0,0,0,0,0,0,1824
Lakshadweep,2021-03-04,82,14,1931,1824,107,1410,414,0,4,1820,0,0,0,0,0,0,0,0,0,0,0,1824
Lakshadweep,2021-03-05,115,15,1982,1856,126,1426,430,0,4,1852,0,0,0,0,0,0,0,0,0,0,0,1856
Lakshadweep,2021-03-06,124,15,2078,1939,139,1484,455,0,4,1935,0,0,0,0,0,0,0,0,0,0,0,1939
Lakshadweep,2021-03-07,124,15,2078,1939,139,1484,455,0,4,1935,0,0,0,0,0,0,0,0,0,0,0,1939
Lakshadweep,2021-03-08,189,15,2310,2121,189,1607,514,0,7,2114,0,0,0,0,0,0,0,0,0,0,0,2121
Lakshadweep,2021-03-09,1000,10,1667,1452,215,1254,413,0,0,1667,0,0,0,0,0,0,0,0,0,0,0,1667
Lakshadweep,2021-03-10,500,5,1854,1535,319,1409,445,0,0,1854,0,0,0,0,0,0,0,0,0,0,0,1854
Lakshadweep,2021-03-11,900,9,2056,1589,467,1585,471,0,0,2056,0,0,0,0,0,0,0,0,0,0,0,2056
Lakshadweep,2021-03-12,1100,10,2275,1605,670,1776,499,0,0,2275,0,0,0,0,0,0,0,0,0,0,0,2275
Lakshadweep,2021-03-13,1000,10,2510,1657,853,1962,548,0,0,2510,0,0,0,0,0,0,0,0,0,0,0,2510
Lakshadweep,2021-03-14,0,0,2541,1659,882,1990,551,0,0,2541,0,0,0,0,0,0,0,0,0,0,0,2541
Lakshadweep,2021-03-15,1200,10,2717,1727,990,2109,608,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,2717
Lakshadweep,2021-03-16,1000,10,3860,2753,1107,2089,664,0,0,3860,0,0,0,0,0,1059,1136,558,0,0,0,2753
Lakshadweep,2021-03-17,900,9,4555,3420,1135,2492,928,0,0,4555,0,0,0,0,0,1069,1266,1085,0,0,0,3420
Lakshadweep,2021-03-18,800,8,4904,3617,1287,2652,965,0,0,4904,0,0,0,0,0,1102,1395,1120,0,0,0,3617
Lakshadweep,2021-03-19,900,9,5088,3735,1353,2722,1013,0,0,5088,0,0,0,0,0,1139,1437,1159,0,0,0,3735
Lakshadweep,2021-03-20,1000,10,5387,3915,1472,2818,1097,0,0,5387,0,0,0,0,0,1218,1497,1200,0,0,0,3915
Lakshadweep,2021-03-21,0,0,5394,3920,1474,2822,1098,0,0,5394,0,0,0,0,0,1220,1500,1200,0,0,0,3920
Lakshadweep,2021-03-22,1000,10,5521,4018,1503,2881,1137,0,0,5521,0,0,0,0,0,1231,1543,1244,0,0,0,4018
Lakshadweep,2021-03-23,900,9,5707,4145,1562,2949,1196,0,0,5707,0,0,0,0,0,1260,1588,1297,0,0,0,4145
Lakshadweep,2021-03-24,800,8,5826,4233,1593,3007,1226,0,0,5826,0,0,0,0,0,1278,1620,1335,0,0,0,4233
Lakshadweep,2021-03-25,900,9,5901,4277,1624,3027,1250,0,0,5901,0,0,0,0,0,1289,1641,1347,0,0,0,4277
Lakshadweep,2021-03-26,800,8,6053,4405,1648,3098,1307,0,0,6053,0,0,0,0,0,1306,1675,1424,0,0,0,4405
Lakshadweep,2021-03-27,900,9,6266,4601,1665,3207,1394,0,0,6266,0,0,0,0,0,1315,1762,1524,0,0,0,4601
Lakshadweep,2021-03-28,200,2,6333,4653,1680,3231,1421,1,0,6333,0,0,0,0,0,1321,1795,1537,0,0,0,4653
Lakshadweep,2021-03-29,900,9,6333,4653,1680,3231,1421,1,0,6333,0,0,0,0,0,1321,1795,1537,0,0,0,4653
Lakshadweep,2021-03-30,1000,10,6552,4804,1748,3347,1456,1,0,6552,0,0,0,0,0,1342,1866,1596,0,0,0,4804
Lakshadweep,2021-03-31,1000,10,6824,5034,1790,3479,1554,1,0,6824,0,0,0,0,0,1370,1958,1706,0,0,0,5034
Lakshadweep,2021-04-01,1300,12,6953,5156,1797,3545,1610,1,0,6953,0,0,0,0,0,1375,2024,1757,0,0,0,5156
Lakshadweep,2021-04-02,1200,12,7168,5365,1803,3670,1694,1,0,7168,0,0,0,0,0,1380,2161,1824,0,0,0,5365
Lakshadweep,2021-04-03,1200,11,7399,5578,1821,3774,1803,1,0,7399,0,0,0,0,0,1384,2310,1884,0,0,0,5578
Lakshadweep,2021-04-04,1000,10,7746,5912,1834,3942,1969,1,0,7746,0,0,0,0,0,1396,2549,1967,0,0,0,5912
Lakshadweep,2021-04-05,1100,11,7993,6130,1863,4084,2045,1,0,7993,0,0,0,0,0,1398,2706,2026,0,0,0,6130
Lakshadweep,2021-04-06,1100,10,8434,6501,1933,4285,2215,1,0,8434,0,0,0,0,0,1398,2989,2114,0,0,0,6501
Lakshadweep,2021-04-07,1100,11,9484,7379,2105,4730,2648,1,0,9484,0,0,0,0,0,1406,3611,2362,0,0,0,7379
Lakshadweep,2021-04-08,1200,12,10621,8312,2309,5272,3039,1,0,10621,0,0,0,0,0,1418,4252,2641,0,0,0,8312
Lakshadweep,2021-04-09,1100,11,11527,9063,2464,5685,3376,2,0,11527,0,0,0,0,0,1423,4794,2845,0,0,0,9063
Lakshadweep,2021-04-10,1500,13,12707,10150,2557,6282,3866,2,0,12707,0,0,0,0,0,1428,5545,3176,0,0,0,10150
Lakshadweep,2021-04-11,1300,12,13223,10630,2593,6541,4087,2,0,13223,0,0,0,0,0,1431,5895,3303,0,0,0,10630
Lakshadweep,2021-04-12,1100,11,13791,11139,2652,6782,4355,2,0,13791,0,0,0,0,0,1436,6233,3469,0,0,0,11139
Lakshadweep,2021-04-13,1100,11,14389,11691,2698,7060,4629,2,0,14389,0,0,0,0,0,1437,6608,3645,0,0,0,11691
Lakshadweep,2021-04-14,1000,10,15275,12470,2805,7480,4987,3,0,15275,0,0,0,0,0,1439,7152,3878,0,0,0,12470
Lakshadweep,2021-04-15,1100,11,16053,13174,2879,7886,5284,4,0,16053,0,0,0,0,0,1446,7638,4089,0,0,0,13174
Lakshadweep,2021-04-16,1200,12,16446,13529,2917,8065,5460,4,0,16446,0,0,0,0,0,1463,7891,4174,0,0,0,13529
Lakshadweep,2021-04-17,1400,14,17145,14161,2984,8378,5780,3,0,17145,0,0,0,0,0,1480,8315,4365,0,0,0,14161
Lakshadweep,2021-04-18,1000,10,18013,14933,3080,8717,6213,3,0,18013,0,0,0,0,0,1510,8826,4596,0,0,0,14933
Lakshadweep,2021-04-19,1000,10,18439,15300,3139,8926,6371,3,0,18439,0,0,0,0,0,1517,9065,4717,0,0,0,15300
Lakshadweep,2021-04-20,1000,10,18894,15609,3285,9090,6516,3,0,18894,0,0,0,0,0,1537,9272,4799,0,0,0,15609
Lakshadweep,2021-04-21,1100,11,19750,16225,3525,9395,6827,3,0,19750,0,0,0,0,0,1561,9594,5069,0,0,0,16225
Lakshadweep,2021-04-22,1100,11,20140,16523,3617,9541,6979,3,0,20140,0,0,0,0,0,1568,9762,5192,0,0,0,16523
Lakshadweep,2021-04-23,1000,10,20544,16836,3708,9689,7144,3,0,20544,0,0,0,0,0,1606,9935,5294,0,0,0,16836
Lakshadweep,2021-04-24,1100,11,21022,17253,3769,9874,7376,3,0,21022,0,0,0,0,0,1624,10207,5421,0,0,0,17253
Lakshadweep,2021-04-25,1300,12,21363,17538,3825,10016,7519,3,0,21363,0,0,0,0,0,1657,10366,5514,0,0,0,17538
Lakshadweep,2021-04-26,1000,10,21732,17843,3889,10162,7678,3,0,21732,0,0,0,0,0,1683,10553,5606,0,0,0,17843
Lakshadweep,2021-04-27,1200,12,21928,17998,3930,10217,7779,2,0,21928,0,0,0,0,0,2210,10128,5660,0,0,0,17998
Lakshadweep,2021-04-28,1600,15,22090,18120,3970,10269,7849,2,0,22090,0,0,0,0,0,2222,10198,5700,0,0,0,18120
Lakshadweep,2021-04-29,1200,11,22410,18386,4024,10394,7990,2,0,22410,0,0,0,0,0,2253,10342,5791,0,0,0,18386
Lakshadweep,2021-04-30,1300,12,23024,18888,4136,10639,8247,2,0,23024,0,0,0,0,0,2305,10621,5962,0,0,0,18888
Lakshadweep,2021-05-01,2500,14,23444,19170,4274,10763,8405,2,0,23444,0,0,0,0,0,2317,10770,6083,0,0,0,19170
Lakshadweep,2021-05-02,2000,15,23634,19319,4315,10829,8488,2,0,23634,0,0,0,0,0,2332,10846,6141,0,0,0,19319
Lakshadweep,2021-05-03,2200,12,23908,19460,4448,10891,8567,2,0,23908,0,0,0,0,0,2349,10915,6196,0,0,0,19460
Lakshadweep,2021-05-04,1900,14,24226,19666,4560,10988,8676,2,0,24226,0,0,0,0,0,2370,11008,6288,0,0,0,19666
Lakshadweep,2021-05-05,2500,17,24766,19872,4894,11096,8774,2,0,24766,0,0,0,0,0,2381,11133,6358,0,0,0,19872
Lakshadweep,2021-05-06,1900,14,25040,19986,5054,11167,8817,2,0,25040,0,0,0,0,0,2399,11201,6386,0,0,0,19986
Lakshadweep,2021-05-07,2300,16,25396,20131,5265,11251,8878,2,0,25396,0,0,0,0,0,2421,11269,6441,0,0,0,20131
Lakshadweep,2021-05-08,12600,18,25693,20240,5453,11315,8923,2,0,25693,0,0,0,0,0,2424,11347,6469,0,0,0,20240
Lakshadweep,2021-05-09,6500,14,25943,20307,5636,11364,8941,2,0,25943,0,0,0,0,0,2439,11382,6486,0,0,0,20307
Lakshadweep,2021-05-10,2200,15,26489,20513,5976,11462,9049,2,0,26489,0,0,0,0,0,2444,11499,6570,0,0,0,20513
Lakshadweep,2021-05-11,2500,15,27372,20885,6487,11673,9210,2,0,27372,0,0,0,0,0,2507,11709,6669,0,0,0,20885
Lakshadweep,2021-05-12,2000,14,28102,21348,6754,11939,9407,2,0,28102,0,0,0,0,0,2547,11967,6834,0,0,0,21348
Lakshadweep,2021-05-13,1400,13,28229,21428,6801,11983,9443,2,0,28229,0,0,0,0,0,2560,12015,6853,0,0,0,21428
Lakshadweep,2021-05-14,2900,17,28241,21440,6801,11989,9449,2,0,28241,0,0,0,0,0,2560,12020,6860,0,0,0,21440
Lakshadweep,2021-05-15,1956,17,28258,21452,6806,11997,9453,2,0,28258,0,0,0,0,0,2561,12028,6863,0,0,0,21452
Lakshadweep,2021-05-16,1470,12,28282,21472,6810,12012,9458,2,0,28282,0,0,0,0,0,2577,12032,6863,0,0,0,21472
Lakshadweep,2021-05-17,1055,13,28390,21562,6828,12083,9477,2,0,28390,0,0,0,0,0,2610,12076,6876,0,0,0,21562
Lakshadweep,2021-05-18,1846,15,28703,21866,6837,12251,9613,2,0,28703,0,0,0,0,0,2676,12206,6984,0,0,0,21866
Lakshadweep,2021-05-19,1218,12,28943,22086,6857,12374,9710,2,0,28943,0,0,0,0,0,2707,12339,7040,0,0,0,22086
Lakshadweep,2021-05-20,1300,12,29039,22167,6872,12417,9748,2,0,29039,0,0,0,0,0,2724,12371,7072,0,0,0,22167
Lakshadweep,2021-05-21,4010,15,29532,22620,6912,12726,9892,2,0,29532,0,0,0,0,0,3131,12407,7082,0,0,0,22620
Lakshadweep,2021-05-22,5659,19,30027,23106,6921,12984,10120,2,0,30027,0,0,0,0,0,3581,12432,7093,0,0,0,23106
Lakshadweep,2021-05-23,3304,19,30955,24029,6926,13472,10555,2,0,30955,0,0,0,0,0,4429,12489,7111,0,0,0,24029
Lakshadweep,2021-05-24,2346,12,31277,24344,6933,13653,10689,2,0,31277,0,0,0,0,0,4636,12568,7140,0,0,0,24344
Lakshadweep,2021-05-25,1949,15,31319,24384,6935,13674,10708,2,0,31319,0,0,0,0,0,4639,12588,7157,0,0,0,24384
Lakshadweep,2021-05-26,3304,17,31381,24446,6935,13715,10729,2,0,31381,0,0,0,0,0,4666,12603,7177,0,0,0,24446
Lakshadweep,2021-05-27,3124,18,31425,24487,6938,13732,10753,2,0,31425,0,0,0,0,0,4667,12627,7193,0,0,0,24487
Lakshadweep,2021-05-28,8840,17,31668,24727,6941,13880,10845,2,0,31668,0,0,0,0,0,4883,12646,7198,0,0,0,24727
Lakshadweep,2021-05-29,25653,14,32136,25192,6944,14160,11030,2,0,32136,0,0,0,0,0,5328,12664,7200,0,0,0,25192
Lakshadweep,2021-05-30,24260,13,32818,25870,6948,14521,11347,2,0,32818,0,0,0,0,0,5987,12682,7201,0,0,0,25870
Lakshadweep,2021-05-31,23644,14,33636,26687,6949,14936,11749,2,0,33636,0,0,0,0,0,6743,12735,7209,0,0,0,26687
Lakshadweep,2021-06-01,18331,13,34439,27489,6950,15314,12173,2,0,34439,0,0,0,0,0,7504,12759,7226,0,0,0,27489
Lakshadweep,2021-06-02,11700,9,35167,28215,6952,15675,12538,2,0,35167,0,0,0,0,0,8187,12797,7231,0,0,0,28215
Lakshadweep,2021-06-03,10810,9,36206,29251,6955,16191,13058,2,0,36206,0,0,0,0,0,9174,12835,7242,0,0,0,29251
Lakshadweep,2021-06-04,11200,10,37342,30378,6964,16769,13607,2,0,37342,0,0,0,0,0,10243,12878,7257,0,0,0,30378
Lakshadweep,2021-06-05,11550,10,38294,31322,6972,17335,13985,2,0,38294,0,0,0,0,0,11121,12926,7275,0,0,0,31322
Lakshadweep,2021-06-06,13350,9,39071,32096,6975,17712,14382,2,0,39071,0,0,0,0,0,11850,12954,7292,0,0,0,32096
Lakshadweep,2021-06-07,14920,10,40301,33318,6983,18344,14972,2,0,40301,0,0,0,0,0,12985,13026,7307,0,0,0,33318
Lakshadweep,2021-06-08,12700,10,41455,34466,6989,18921,15543,2,0,41455,0,0,0,0,0,14094,13061,7311,0,0,0,34466
Lakshadweep,2021-06-09,11580,10,42665,35632,7033,19497,16133,2,0,42665,0,0,0,0,0,15179,13107,7346,0,0,0,35632
Lakshadweep,2021-06-10,12100,8,43565,36523,7042,19916,16605,2,0,43565,0,0,0,0,0,16008,13155,7360,0,0,0,36523
Lakshadweep,2021-06-11,11370,10,44754,37701,7053,20530,17169,2,0,44754,0,0,0,0,0,17128,13197,7376,0,0,0,37701
Lakshadweep,2021-06-12,10920,10,46083,39006,7077,21174,17830,2,0,46083,0,0,0,0,0,18358,13243,7405,0,0,0,39006
Lakshadweep,2021-06-13,10800,9,46809,39722,7087,21527,18193,2,0,46809,0,0,0,0,0,19049,13261,7412,0,0,0,39722
Lakshadweep,2021-06-14,10370,9,47816,40722,7094,22065,18654,3,0,47816,0,0,0,0,0,20007,13291,7424,0,0,0,40722
Lakshadweep,2021-06-15,10300,9,48599,41486,7113,22473,19010,3,0,48599,0,0,0,0,0,20686,13355,7445,0,0,0,41486
Lakshadweep,2021-06-16,9440,10,49904,42783,7121,23098,19682,3,0,49904,0,0,0,0,0,21931,13394,7458,0,0,0,42783
Lakshadweep,2021-06-17,7110,9,50334,43210,7124,23312,19895,3,0,50334,0,0,0,0,0,22311,13435,7464,0,0,0,43210
Lakshadweep,2021-06-18,7100,9,50773,43642,7131,23547,20092,3,0,50773,0,0,0,0,0,22715,13454,7473,0,0,0,43642
Lakshadweep,2021-06-19,5640,10,51284,44126,7158,23777,20346,3,0,51284,0,0,0,0,0,23139,13494,7493,0,0,0,44126
Lakshadweep,2021-06-20,6520,10,51507,44347,7160,23878,20466,3,0,51507,0,0,0,0,0,23326,13519,7502,0,0,0,44347
Lakshadweep,2021-06-21,13620,9,52001,44826,7175,24101,20722,3,0,52001,0,0,0,0,0,23765,13546,7515,0,0,0,44826
Lakshadweep,2021-06-22,11180,9,52459,45234,7225,24308,20923,3,0,52459,0,0,0,0,0,24133,13578,7523,0,0,0,45234
Lakshadweep,2021-06-23,7320,9,52829,45566,7263,24474,21089,3,0,52829,0,0,0,0,0,24410,13611,7545,0,0,0,45566
Lakshadweep,2021-06-24,7270,9,53150,45834,7316,24608,21223,3,0,53150,0,0,0,0,0,24648,13627,7559,0,0,0,45834
Lakshadweep,2021-06-25,6370,9,53433,46057,7376,29400,24030,3,0,53433,0,0,26624,16815,9994,0,0,0,0,0,0,0
Lakshadweep,2021-06-26,7570,9,53736,46253,7483,29547,24186,3,0,53736,0,0,26839,16884,10013,0,0,0,0,0,0,0
Lakshadweep,2021-06-27,6680,9,53855,46340,7515,29627,24225,3,0,53855,0,0,26925,16906,10024,0,0,0,0,0,0,0
Lakshadweep,2021-06-28,5280,9,54138,46494,7644,29786,24349,3,0,54138,0,1,27065,17014,10059,0,0,0,0,0,0,0
Lakshadweep,2021-06-29,6170,9,54662,46750,7912,30102,24557,3,0,54662,0,1,27393,17172,10097,0,0,0,0,0,0,0
Lakshadweep,2021-06-30,6170,9,54700,46779,7921,30124,24573,3,0,54700,0,1,27420,17179,10101,0,0,0,0,0,0,0
Lakshadweep,2021-07-01,6500,10,54928,46901,8027,30242,24683,3,0,54928,0,2,27540,17260,10128,0,0,0,0,0,0,0
Lakshadweep,2021-07-02,10320,10,55294,47042,8252,30453,24838,3,0,55294,0,3,27678,17427,10189,0,0,0,0,0,0,0
Lakshadweep,2021-07-03,9300,10,55632,47084,8548,30654,24975,3,0,55632,0,3,27725,17646,10261,0,0,0,0,0,0,0
Lakshadweep,2021-07-04,9180,9,55674,47084,8590,30686,24985,3,0,55674,0,3,27745,17666,10263,0,0,0,0,0,0,0
Lakshadweep,2021-07-05,9180,9,56206,47243,8963,30976,25227,3,0,56206,0,3,27909,17933,10364,0,0,0,0,0,0,0
Lakshadweep,2021-07-06,9180,9,56755,47468,9287,31263,25489,3,0,56755,0,3,28118,18194,10443,0,0,0,0,0,0,0
Lakshadweep,2021-07-07,9180,9,57324,47562,9762,31606,25714,4,0,57324,0,3,28228,18507,10589,0,0,0,0,0,0,0
Lakshadweep,2021-07-08,9180,9,57844,47717,10127,31878,25961,5,0,57844,0,3,28364,18773,10707,0,0,0,0,0,0,0
Lakshadweep,2021-07-09,10200,10,58285,47830,10455,32138,26142,5,0,58285,0,3,28494,19002,10789,0,0,0,0,0,0,0
Lakshadweep,2021-07-10,9300,10,58606,47936,10670,32313,26288,5,0,58606,0,3,28577,19176,10853,0,0,0,0,0,0,0
Lakshadweep,2021-07-11,9180,9,58734,47993,10741,32382,26347,5,0,58734,0,3,28624,19232,10878,0,0,0,0,0,0,0
Lakshadweep,2021-07-12,6580,10,59081,48058,11023,32598,26478,5,0,59081,0,3,28693,19449,10939,0,0,0,0,0,0,0
Lakshadweep,2021-07-13,6502,10,59657,48155,11502,32894,26758,5,0,59657,0,3,28788,19798,11071,0,0,0,0,0,0,0
Lakshadweep,2021-07-14,7190,10,60568,48684,11884,33341,27222,5,0,60568,0,3,28965,20274,11329,0,0,0,0,0,0,0
Lakshadweep,2021-07-15,7200,9,61144,48780,12364,33617,27522,5,0,61144,0,3,29061,20624,11459,0,0,0,0,0,0,0
Lakshadweep,2021-07-16,5990,9,61637,48893,12744,33836,27796,5,0,61637,0,3,29182,20875,11580,0,0,0,0,0,0,0
Lakshadweep,2021-07-17,6480,9,61956,48946,13010,33991,27960,5,0,61956,0,3,29251,21033,11672,0,0,0,0,0,0,0
Lakshadweep,2021-07-18,6780,10,62021,49004,13017,34032,27984,5,0,62021,0,3,29287,21061,11673,0,0,0,0,0,0,0
Lakshadweep,2021-07-19,6580,10,62346,49064,13282,34221,28120,5,0,62346,0,3,29354,21227,11765,0,0,0,0,0,0,0
Lakshadweep,2021-07-20,6480,9,62715,49196,13519,34436,28274,5,0,62715,0,3,29480,21376,11859,0,0,0,0,0,0,0
Lakshadweep,2021-07-21,6480,9,62989,49276,13713,34597,28387,5,0,62989,0,3,29571,21496,11922,0,0,0,0,0,0,0
Lakshadweep,2021-07-22,2160,3,63093,49304,13789,34654,28434,5,0,63093,0,3,29606,21538,11949,0,0,0,0,0,0,0
Lakshadweep,2021-07-23,6680,10,63558,49479,14079,34911,28642,5,0,63558,0,3,29778,21730,12050,0,0,0,0,0,0,0
Lakshadweep,2021-07-24,6480,9,64080,49638,14442,35192,28883,5,0,64080,0,3,29962,21953,12165,0,0,0,0,0,0,0
Lakshadweep,2021-07-25,6480,9,64116,49661,14455,35215,28896,5,0,64116,0,3,29984,21962,12170,0,0,0,0,0,0,0
Lakshadweep,2021-07-26,6680,10,64502,49794,14708,35399,29098,5,0,64502,0,3,30111,22132,12259,0,0,0,0,0,0,0
Lakshadweep,2021-07-27,6480,9,65060,49949,15111,35695,29360,5,0,65060,0,3,30290,22375,12395,0,0,0,0,0,0,0
Lakshadweep,2021-07-28,0,0,65418,50017,15401,35877,29536,5,0,65418,0,4,30364,22568,12486,0,0,0,0,0,0,0
Lakshadweep,2021-07-29,6480,9,65707,50094,15613,36022,29680,5,0,65707,0,4,30446,22682,12579,0,0,0,0,0,0,0
Lakshadweep,2021-07-30,6520,10,65988,50168,15820,36151,29832,5,0,65988,0,4,30521,22811,12656,0,0,0,0,0,0,0
Lakshadweep,2021-07-31,6540,10,66209,50238,15971,36258,29946,5,0,66209,0,5,30597,22891,12721,0,0,0,0,0,0,0
Lakshadweep,2021-08-01,6480,9,66406,50405,16001,36320,30081,5,0,66406,0,5,30605,22986,12815,0,0,0,0,0,0,0
Lakshadweep,2021-08-02,6480,9,66642,50484,16158,36442,30195,5,0,66642,0,5,30683,23087,12872,0,0,0,0,0,0,0
Lakshadweep,2021-08-03,7200,10,66762,50511,16251,36482,30275,5,0,66762,0,5,30709,23140,12913,0,0,0,0,0,0,0
Lakshadweep,2021-08-04,7200,10,67032,50596,16436,36635,30392,5,0,67032,0,5,30815,23252,12965,0,0,0,0,0,0,0
Lakshadweep,2021-08-05,6480,9,67253,50668,16585,36743,30505,5,0,67253,0,5,30885,23352,13016,0,0,0,0,0,0,0
Lakshadweep,2021-08-06,7200,10,67491,50772,16719,36878,30608,5,0,67491,0,5,30968,23459,13064,0,0,0,0,0,0,0
Lakshadweep,2021-08-07,7200,10,67712,50851,16861,36986,30721,5,0,67712,0,5,31042,23543,13127,0,0,0,0,0,0,0
Lakshadweep,2021-08-08,6480,9,67913,50962,16951,37089,30819,5,0,67913,0,6,31151,23600,13162,0,0,0,0,0,0,0
Lakshadweep,2021-08-09,6800,11,68295,51156,17139,37277,31013,5,0,68295,0,5,31333,23734,13228,0,0,0,0,0,0,0
Lakshadweep,2021-08-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,2021-08-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,2021-08-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,2021-08-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,2021-08-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,2021-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madhya Pradesh,2021-01-16,183,156,9435,9435,0,5066,4368,1,0,9435,0,0,0,0,0,0,0,0,0,0,0,9435
Madhya Pradesh,2021-01-17,458,158,9435,9435,0,5066,4368,1,0,9435,0,0,0,0,0,0,0,0,0,0,0,9435
Madhya Pradesh,2021-01-18,467,158,15934,15934,0,6799,9134,1,0,15934,0,0,0,0,0,0,0,0,0,0,0,15934
Madhya Pradesh,2021-01-19,630,160,18409,18409,0,8067,10341,1,0,18409,0,0,0,0,0,0,0,0,0,0,0,18409
Madhya Pradesh,2021-01-20,798,163,27769,27769,0,10968,16800,1,0,27769,0,0,0,0,0,0,0,0,0,0,0,27769
Madhya Pradesh,2021-01-21,798,163,38425,38425,0,14256,24168,1,0,38425,0,0,0,0,0,0,0,0,0,0,0,38425
Madhya Pradesh,2021-01-22,1111,335,38425,38425,0,14256,24168,1,0,38425,0,0,0,0,0,0,0,0,0,0,0,38425
Madhya Pradesh,2021-01-23,1749,491,38428,38428,0,14259,24168,1,0,38428,0,0,0,0,0,0,0,0,0,0,0,38428
Madhya Pradesh,2021-01-24,1816,493,38430,38430,0,14261,24168,1,0,38430,0,0,0,0,0,0,0,0,0,0,0,38430
Madhya Pradesh,2021-01-25,2294,711,66875,66875,0,23413,43461,1,0,66875,0,0,0,0,0,0,0,0,0,0,0,66875
Madhya Pradesh,2021-01-26,2985,1102,66877,66877,0,23415,43461,1,0,66877,0,0,0,0,0,0,0,0,0,0,0,66877
Madhya Pradesh,2021-01-27,3931,1324,131099,131099,0,37622,93475,2,0,131099,0,0,0,0,0,0,0,0,0,0,0,131099
Madhya Pradesh,2021-01-28,5111,1457,192628,192628,0,52669,139957,2,0,192628,0,0,0,0,0,0,0,0,0,0,0,192628
Madhya Pradesh,2021-01-29,6093,1544,234631,234631,0,65629,169000,2,0,234631,0,0,0,0,0,0,0,0,0,0,0,234631
Madhya Pradesh,2021-01-30,6115,1553,284782,284782,0,80503,204275,4,0,284782,0,0,0,0,0,0,0,0,0,0,0,284782
Madhya Pradesh,2021-01-31,6287,1565,285481,285481,0,80641,204836,4,0,285481,0,0,0,0,0,0,0,0,0,0,0,285481
Madhya Pradesh,2021-02-01,6637,1592,286538,286538,0,80992,205542,4,0,286538,0,0,0,0,0,0,0,0,0,0,0,286538
Madhya Pradesh,2021-02-02,7373,1634,286868,286868,0,81125,205739,4,0,286868,0,0,0,0,0,0,0,0,0,0,0,286868
Madhya Pradesh,2021-02-03,7831,1642,319623,319623,0,91007,228612,4,0,319623,0,0,0,0,0,0,0,0,0,0,0,319623
Madhya Pradesh,2021-02-04,7992,1642,329571,329571,0,93563,236004,4,0,329571,0,0,0,0,0,0,0,0,0,0,0,329571
Madhya Pradesh,2021-02-05,8093,1657,331316,331316,0,94429,236883,4,0,331316,0,0,0,0,0,0,0,0,0,0,0,331316
Madhya Pradesh,2021-02-06,8962,1791,332832,332832,0,94782,238046,4,0,332832,0,0,0,0,0,0,0,0,0,0,0,332832
Madhya Pradesh,2021-02-07,9183,1829,333677,333677,0,95189,238484,4,0,333677,0,0,0,0,0,0,0,0,0,0,0,333677
Madhya Pradesh,2021-02-08,9500,1831,369141,369141,0,126007,243128,6,14365,354776,0,0,0,0,0,0,0,0,0,0,0,369141
Madhya Pradesh,2021-02-09,10102,1845,373504,373504,0,129846,243652,6,16081,357423,0,0,0,0,0,0,0,0,0,0,0,373504
Madhya Pradesh,2021-02-10,10797,1887,427715,427715,0,177123,250586,6,39668,388047,0,0,0,0,0,0,0,0,0,0,0,427715
Madhya Pradesh,2021-02-11,11467,1918,482095,482095,0,224299,257789,7,61581,420514,0,0,0,0,0,0,0,0,0,0,0,482095
Madhya Pradesh,2021-02-12,12108,1945,519589,519589,0,256549,263033,7,76489,443100,0,0,0,0,0,0,0,0,0,0,0,519589
Madhya Pradesh,2021-02-13,12437,1958,548275,548272,3,281302,266962,8,87755,460517,0,0,0,0,0,0,0,0,0,0,0,548272
Madhya Pradesh,2021-02-14,12803,1962,548469,548466,3,281479,266979,8,87757,460709,0,0,0,0,0,0,0,0,0,0,0,548466
Madhya Pradesh,2021-02-15,12994,1968,565957,565952,5,296596,269348,8,94273,471679,0,0,0,0,0,0,0,0,0,0,0,565952
Madhya Pradesh,2021-02-16,13481,1981,567591,567586,5,297914,269664,8,95034,472552,0,0,0,0,0,0,0,0,0,0,0,567586
Madhya Pradesh,2021-02-17,13944,1982,587658,587652,6,314782,272862,8,102594,485058,0,0,0,0,0,0,0,0,0,0,0,587652
Madhya Pradesh,2021-02-18,14604,1993,598328,598319,9,324756,273555,8,107696,490623,0,0,0,0,0,0,0,0,0,0,0,598319
Madhya Pradesh,2021-02-19,15120,2000,616805,616782,23,337605,279169,8,112750,504032,0,0,0,0,0,0,0,0,0,0,0,616782
